date,address,species,block,street,trap,latitude,longitude,nummosquitos,wnvpresent,year,month,week,day,day_of_week
2007-08-24,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,41.868142,-87.696269,19,0,2007,8,34,24,4
2007-08-24,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS,11, S CALIFORNIA,T047,41.868142,-87.696269,15,0,2007,8,34,24,4
2007-08-24,"2500 South Throop Street, Chicago, IL 60608, USA",CULEX PIPIENS,25, S THROOP,T051,41.846283,-87.656913,3,0,2007,8,34,24,4
2007-08-24,"1000 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,10, W 95TH ST,T085,41.721474,-87.648064,13,0,2007,8,34,24,4
2007-08-24,"1000 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS,10, W 95TH ST,T085,41.721474,-87.648064,7,0,2007,8,34,24,4
2007-08-24,"1000 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,10, S CALIFORNIA AVE,T088,41.869107,-87.696293,3,0,2007,8,34,24,4
2007-08-24,"1000 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS,10, S CALIFORNIA AVE,T088,41.869107,-87.696293,10,0,2007,8,34,24,4
2007-08-24,"9600 South Hoyne Avenue, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,96, S HOYNE AVE,T161,41.719059,-87.675088,2,0,2007,8,34,24,4
2007-08-24,"1800 West Leland Avenue, Chicago, IL 60640, USA",CULEX PIPIENS,18, W LELAND AVE,T219,41.966987,-87.674677,1,0,2007,8,34,24,4
2007-08-24,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,41.923738,-87.785288,35,0,2007,8,34,24,4
2007-08-24,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS,61, W FULLERTON AVE,T013,41.923738,-87.785288,16,0,2007,8,34,24,4
2007-08-24,"6400 West Strong Street, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,64, W STRONG ST,T014,41.970248,-87.787992,10,0,2007,8,34,24,4
2007-08-24,"6400 West Strong Street, Chicago, IL, USA",CULEX RESTUANS,64, W STRONG ST,T014,41.970248,-87.787992,1,0,2007,8,34,24,4
2007-08-24,"6400 West Strong Street, Chicago, IL, USA",CULEX PIPIENS,64, W STRONG ST,T014,41.970248,-87.787992,18,1,2007,8,34,24,4
2007-08-24,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX PIPIENS/RESTUANS,12, W GREENLEAF AVE,T018,42.010412,-87.66214,1,0,2007,8,34,24,4
2007-08-24,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,41.89923,-87.716788,4,0,2007,8,34,24,4
2007-08-24,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS,10, N CENTRAL PARK DR,T030,41.89923,-87.716788,7,0,2007,8,34,24,4
2007-08-24,"2000 East 111th Street, Chicago, IL 60628, USA",CULEX PIPIENS/RESTUANS,20, E 111TH ST,T084,41.692555,-87.598865,15,0,2007,8,34,24,4
2007-08-24,"2000 East 111th Street, Chicago, IL 60628, USA",CULEX PIPIENS,20, E 111TH ST,T084,41.692555,-87.598865,3,0,2007,8,34,24,4
2007-08-24,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,33, N RUTHERFORD AVE,T144,41.94016,-87.794896,3,0,2007,8,34,24,4
2007-08-24,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,33, N RUTHERFORD AVE,T144,41.94016,-87.794896,15,1,2007,8,34,24,4
2007-08-24,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,41.903002,-87.688267,3,0,2007,8,34,24,4
2007-08-24,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS,11, S ARTESIAN AVE,T160,41.903002,-87.688267,3,1,2007,8,34,24,4
2007-08-24,"6000 West Roscoe Street, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,60, W ROSCOE ST,T005,41.942114,-87.776385,5,1,2007,8,34,24,4
2007-08-24,"6000 West Roscoe Street, Chicago, IL 60634, USA",CULEX PIPIENS,60, W ROSCOE ST,T005,41.942114,-87.776385,12,1,2007,8,34,24,4
2007-08-24,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,41.704336,-87.703736,6,1,2007,8,34,24,4
2007-08-24,"3000 South Hoyne Avenue, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,30, S HOYNE AVE,T035,41.836644,-87.677737,8,0,2007,8,34,24,4
2007-08-24,"3000 South Hoyne Avenue, Chicago, IL 60608, USA",CULEX PIPIENS,30, S HOYNE AVE,T035,41.836644,-87.677737,2,0,2007,8,34,24,4
2007-08-24,"4200 West 31st Street, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,42, W 31ST ST,T036,41.837085,-87.729384,1,0,2007,8,34,24,4
2007-08-24,"4200 West 31st Street, Chicago, IL 60623, USA",CULEX PIPIENS,42, W 31ST ST,T036,41.837085,-87.729384,1,0,2007,8,34,24,4
2007-08-24,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,41.911824,-87.726737,9,0,2007,8,34,24,4
2007-08-24,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS,17, N PULASKI RD,T039,41.911824,-87.726737,4,0,2007,8,34,24,4
2007-08-24,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,41.801179,-87.679447,3,0,2007,8,34,24,4
2007-08-24,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS,22, W 51ST ST,T061,41.801179,-87.679447,10,0,2007,8,34,24,4
2007-08-24,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS,35, W 51ST ST,T062,41.800737,-87.71188,2,0,2007,8,34,24,4
2007-08-24,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,41.778297,-87.752411,18,0,2007,8,34,24,4
2007-08-24,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS,52, W 63RD ST,T065,41.778297,-87.752411,28,0,2007,8,34,24,4
2007-08-24,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS,67, S KEDZIE AVE,T066,41.77166,-87.703047,8,0,2007,8,34,24,4
2007-08-24,"7300 Cicero Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,73, S CICERO AVE,T067,41.759346,-87.745602,6,0,2007,8,34,24,4
2007-08-24,"7300 Cicero Avenue, Chicago, IL 60638, USA",CULEX PIPIENS,73, S CICERO AVE,T067,41.759346,-87.745602,10,0,2007,8,34,24,4
2007-08-24,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX PIPIENS/RESTUANS,22, W 69TH ST,T069,41.768388,-87.678649,35,0,2007,8,34,24,4
2007-08-24,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX PIPIENS,22, W 69TH ST,T069,41.768388,-87.678649,5,0,2007,8,34,24,4
2007-08-24,"5200 South Nordica Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,52, S NORDICA,T070,41.797616,-87.797894,3,0,2007,8,34,24,4
2007-08-24,"6100 South Melvina Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,61, S MELVINA AVE,T071,41.781416,-87.776532,6,0,2007,8,34,24,4
2007-08-24,"6100 South Melvina Avenue, Chicago, IL 60638, USA",CULEX PIPIENS,61, S MELVINA AVE,T071,41.781416,-87.776532,10,0,2007,8,34,24,4
2007-08-24,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,10, E 67TH ST,T073,41.773215,-87.60088,12,0,2007,8,34,24,4
2007-08-24,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX RESTUANS,10, E 67TH ST,T073,41.773215,-87.60088,3,0,2007,8,34,24,4
2007-08-24,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS,10, E 67TH ST,T073,41.773215,-87.60088,10,1,2007,8,34,24,4
2007-08-24,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,41.822536,-87.666343,9,0,2007,8,34,24,4
2007-08-24,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS,39, S ASHLAND AVE,T074,41.822536,-87.666343,7,0,2007,8,34,24,4
2007-08-24,"4700 South Cornell Avenue, Chicago, IL 60615, USA",CULEX PIPIENS/RESTUANS,47, S CORNELL AVE,T075,41.799282,-87.585487,2,0,2007,8,34,24,4
2007-08-24,"5500 South Doctor Martin Luther King Junior Drive, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,55, S DR MARTIN LUTHER KING JR DR,T076,41.794781,-87.615989,3,0,2007,8,34,24,4
2007-08-24,"5500 South Doctor Martin Luther King Junior Drive, Chicago, IL 60637, USA",CULEX TERRITANS,55, S DR MARTIN LUTHER KING JR DR,T076,41.794781,-87.615989,1,0,2007,8,34,24,4
2007-08-24,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,64, S STONY ISLAND AVE,T077,41.778748,-87.586427,3,0,2007,8,34,24,4
2007-08-24,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,41.766202,-87.562889,6,0,2007,8,34,24,4
2007-08-24,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS,71, S SOUTH SHORE DR,T079,41.766202,-87.562889,14,0,2007,8,34,24,4
2007-08-24,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,41.754676,-87.612922,20,1,2007,8,34,24,4
2007-08-24,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS,77, S EBERHART AVE,T080,41.754676,-87.612922,17,0,2007,8,34,24,4
2007-08-24,"4000 South Dearborn Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,40, S DEARBORN ST,T081,41.821582,-87.627796,15,0,2007,8,34,24,4
2007-08-24,"4000 South Dearborn Street, Chicago, IL 60609, USA",CULEX PIPIENS,40, S DEARBORN ST,T081,41.821582,-87.627796,16,0,2007,8,34,24,4
2007-08-24,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,41.803423,-87.642984,16,1,2007,8,34,24,4
2007-08-24,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS,50, S UNION AVE,T082,41.803423,-87.642984,17,1,2007,8,34,24,4
2007-08-24,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,79, S CHICAGO AVE,T083,41.754292,-87.590773,6,0,2007,8,34,24,4
2007-08-24,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,79, S CHICAGO AVE,T083,41.754292,-87.590773,14,1,2007,8,34,24,4
2007-08-24,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,41.798697,-87.736812,1,0,2007,8,34,24,4
2007-08-24,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS,52, S KOLMAR,T114,41.798697,-87.736812,8,0,2007,8,34,24,4
2007-08-24,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX TERRITANS,52, S KOLMAR,T114,41.798697,-87.736812,2,0,2007,8,34,24,4
2007-08-24,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,63, W 64TH ST,T155,41.776156,-87.778927,4,0,2007,8,34,24,4
2007-08-24,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX PIPIENS,63, W 64TH ST,T155,41.776156,-87.778927,5,1,2007,8,34,24,4
2007-08-24,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX SALINARIUS,63, W 64TH ST,T155,41.776156,-87.778927,1,0,2007,8,34,24,4
2007-08-24,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,41.82561,-87.726549,1,0,2007,8,34,24,4
2007-08-24,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS,37, S PULASKI RD,T063,41.82561,-87.726549,6,0,2007,8,34,24,4
2007-08-24,"8000 South Kedzie Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,80, S KEDZIE AVE,T072,41.74785,-87.702716,1,0,2007,8,34,24,4
2007-08-24,"8000 South Kedzie Avenue, Chicago, IL 60652, USA",CULEX TERRITANS,80, S KEDZIE AVE,T072,41.74785,-87.702716,1,0,2007,8,34,24,4
2007-08-24,"6500 South Racine Avenue, Chicago, IL 60636, USA",CULEX PIPIENS/RESTUANS,65, S RACINE AVE,T078,41.775051,-87.655356,2,0,2007,8,34,24,4
2007-08-24,"6500 South Racine Avenue, Chicago, IL 60636, USA",CULEX PIPIENS,65, S RACINE AVE,T078,41.775051,-87.655356,1,0,2007,8,34,24,4
2007-08-24,"East 138th Street, Riverdale, IL 60827, USA",CULEX PIPIENS/RESTUANS,82, E 138TH ST,T097,41.644612,-87.604498,2,0,2007,8,34,24,4
2007-08-24,"East 138th Street, Riverdale, IL 60827, USA",CULEX PIPIENS,82, E 138TH ST,T097,41.644612,-87.604498,2,0,2007,8,34,24,4
2007-08-24,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,89, S MUSKEGON AVE,T099,41.733643,-87.55551,4,0,2007,8,34,24,4
2007-08-24,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,89, S MUSKEGON AVE,T099,41.733643,-87.55551,3,0,2007,8,34,24,4
2007-08-24,"9800 South Avenue G, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,98, S AVENUE G,T100,41.717753,-87.531657,3,0,2007,8,34,24,4
2007-08-24,"9800 South Avenue G, Chicago, IL 60617, USA",CULEX PIPIENS,98, S AVENUE G,T100,41.717753,-87.531657,16,0,2007,8,34,24,4
2007-08-24,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX PIPIENS,58, N PULASKI RD,T027,41.984809,-87.728492,3,0,2007,8,34,24,4
2007-08-24,"6600 South Kilpatrick Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,66, S KILPATRICK AVE,T156,41.772846,-87.740029,2,0,2007,8,34,24,4
2007-08-24,"6600 South Kilpatrick Avenue, Chicago, IL 60629, USA",CULEX PIPIENS,66, S KILPATRICK AVE,T156,41.772846,-87.740029,3,0,2007,8,34,24,4
2007-08-24,"West 37th Place, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,81, W 37TH PL.,T157,41.825902,-87.667827,2,0,2007,8,34,24,4
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,41.673408,-87.599862,19,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,41.673408,-87.599862,50,1,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,41.673408,-87.599862,50,1,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,1,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,41,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,1,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,16,0,2007,8,35,28,1
2007-08-28,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2007,8,35,28,1
2007-08-28,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,41.726465,-87.585413,7,0,2007,8,35,28,1
2007-08-28,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,41.726465,-87.585413,5,0,2007,8,35,28,1
2007-08-28,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,41.726465,-87.585413,46,0,2007,8,35,28,1
2007-08-28,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,41.726465,-87.585413,50,0,2007,8,35,28,1
2007-08-28,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,41.726465,-87.585413,37,0,2007,8,35,28,1
2007-08-28,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,41.726465,-87.585413,50,1,2007,8,35,28,1
2007-08-28,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,41.726465,-87.585413,50,0,2007,8,35,28,1
2007-08-28,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,41.726465,-87.585413,26,0,2007,8,35,28,1
2007-08-28,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,41.726465,-87.585413,50,0,2007,8,35,28,1
2007-08-28,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,41.726465,-87.585413,2,0,2007,8,35,28,1
2007-08-28,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,41.726465,-87.585413,50,0,2007,8,35,28,1
2007-08-28,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,41.726465,-87.585413,50,0,2007,8,35,28,1
2007-08-28,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,41.726465,-87.585413,50,0,2007,8,35,28,1
2007-08-28,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,41.726465,-87.585413,50,0,2007,8,35,28,1
2007-08-28,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,41.726465,-87.585413,50,0,2007,8,35,28,1
2007-08-28,"South Stony Island Avenue, Chicago, IL, USA",CULEX TERRITANS,10, S STONY ISLAND AVE,T138,41.726465,-87.585413,1,0,2007,8,35,28,1
2007-08-28,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,41.678618,-87.559308,10,0,2007,8,35,28,1
2007-08-28,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,41.678618,-87.559308,18,0,2007,8,35,28,1
2007-08-28,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS,13, S TORRENCE AVE,T200,41.678618,-87.559308,31,0,2007,8,35,28,1
2007-08-28,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS,13, S TORRENCE AVE,T200,41.678618,-87.559308,17,0,2007,8,35,28,1
2007-08-28,"South Torrence Avenue, Chicago, IL, USA",CULEX TERRITANS,13, S TORRENCE AVE,T200,41.678618,-87.559308,2,0,2007,8,35,28,1
2007-08-28,"South Torrence Avenue, Chicago, IL, USA",CULEX TERRITANS,13, S TORRENCE AVE,T200,41.678618,-87.559308,1,0,2007,8,35,28,1
2007-08-28,"South Mackinaw Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,13, S MACKINAW,T206,41.737052,-87.543067,7,0,2007,8,35,28,1
2007-08-28,"South Mackinaw Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,13, S MACKINAW,T206,41.737052,-87.543067,13,0,2007,8,35,28,1
2007-08-28,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,41.740641,-87.546587,6,0,2007,8,35,28,1
