,pid,lot_frontage,lot_area,lot_shape,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,exter_qual,bsmt_qual,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,fireplaces,fireplace_qu,garage_finish,garage_cars,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool,fence,misc_val,mo_sold,yr_sold,saleprice,cbrt_saleprice,log_gr_liv_area,age,neighborhood_ranked,exterior_1st_ranked,roof_style_ranked,ms_subclass_120,ms_subclass_150,ms_subclass_160,ms_subclass_180,ms_subclass_190,ms_subclass_20,ms_subclass_30,ms_subclass_40,ms_subclass_45,ms_subclass_50,ms_subclass_60,ms_subclass_70,ms_subclass_75,ms_subclass_80,ms_subclass_85,ms_subclass_90,ms_zoning_A (agr),ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,street_Grvl,street_Pave,land_contour_Bnk,land_contour_HLS,land_contour_Low,land_contour_Lvl,lot_config_Corner,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,condition_1_Artery,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,condition_2_Artery,condition_2_Feedr,condition_2_Norm,condition_2_PosA,condition_2_PosN,condition_2_RRAe,condition_2_RRAn,condition_2_RRNn,bldg_type_1Fam,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Fin,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_matl_ClyTile,roof_matl_CompShg,roof_matl_Membran,roof_matl_Tar&Grv,roof_matl_WdShake,roof_matl_WdShngl,mas_vnr_type_BrkCmn,mas_vnr_type_BrkFace,mas_vnr_type_None,mas_vnr_type_Stone,foundation_BrkTil,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,heating_GasA,heating_GasW,heating_Grav,heating_OthW,heating_Wall,central_air_N,central_air_Y,garage_type_2Types,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,garage_type_None,sale_type_COD,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD ,neighborhood_Blmngtn,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker
222,527146135,68.0,13108,2,8,5,1994,1994,0.0,3,4,1,1,0.0,0.0,2062.0,2062.0,4,2079,608,0,2687,0.0,0.0,2,1,4,1,3,9,0,0,3,2.0,618.0,168,12,0,0,0,0,0,0,0,12,2006,270000,64.63304070095651,7.8961806086154915,12,27,12,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
223,905202230,84.0,13500,3,6,7,1960,1975,0.0,2,4,4,4,429.0,1080.0,93.0,1602.0,3,1252,0,0,1252,1.0,0.0,1,0,1,1,2,4,1,4,2,2.0,564.0,409,0,0,0,0,0,0,0,0,3,2008,235000,61.71005792776718,7.132497551660044,48,22,10,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,528290190,62.0,7750,3,7,5,1999,2000,0.0,2,4,1,1,0.0,0.0,384.0,384.0,4,774,656,0,1430,0.0,0.0,2,1,3,1,2,7,1,3,2,2.0,400.0,0,0,0,0,0,0,0,0,0,3,2009,156000,53.83212612087284,7.265429723253953,10,13,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,531375130,60.0,12450,3,5,5,2003,2004,0.0,2,4,1,6,836.0,0.0,278.0,1114.0,4,1114,0,0,1114,1.0,0.0,2,0,3,1,3,6,0,0,1,2.0,576.0,0,42,0,0,0,0,0,0,0,6,2009,153000,53.48481241239364,7.01571242048723,6,14,11,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
226,923203190,35.2,4500,3,6,5,1999,1999,425.0,2,5,1,6,883.0,0.0,341.0,1224.0,4,1224,0,0,1224,1.0,0.0,2,0,2,1,2,5,0,0,3,2.0,402.0,0,304,0,0,0,0,0,0,0,6,2009,165000,54.84806552432619,7.1098794630722715,10,12,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
227,527212050,77.0,11198,2,9,5,2005,2007,245.0,3,4,1,1,0.0,0.0,1122.0,1122.0,4,1134,1370,0,2504,0.0,0.0,2,1,4,1,4,11,1,4,3,3.0,656.0,144,39,0,0,0,0,0,0,0,6,2008,325000,68.75344335370706,7.825644732219989,3,27,11,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
228,909281020,79.0,6221,2,5,5,1941,1950,0.0,2,3,1,2,533.0,0.0,195.0,728.0,4,760,595,0,1355,0.0,0.0,2,0,3,1,2,5,0,0,1,2.0,528.0,0,0,0,0,144,0,0,3,0,10,2007,140000,51.92494101851104,7.2115567333138015,66,18,11,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,903453080,120.0,13200,3,6,6,1963,1963,234.0,2,3,1,4,375.0,0.0,366.0,741.0,1,1497,797,0,2294,0.0,0.0,3,0,5,1,2,9,1,4,1,2.0,658.0,0,110,0,0,0,0,0,0,0,4,2007,202500,58.723014617532954,7.738052297689316,44,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,528180140,65.0,8769,3,9,5,2008,2008,766.0,4,5,1,6,1540.0,0.0,162.0,1702.0,4,1702,0,0,1702,1.0,0.0,1,1,1,1,4,7,1,4,3,3.0,1052.0,0,72,0,0,224,0,0,0,0,10,2008,367294,71.61510142023727,7.43955930913332,0,26,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
231,916403230,85.0,10200,3,6,5,1988,1989,219.0,3,4,3,6,783.0,0.0,678.0,1461.0,4,1509,0,0,1509,1.0,0.0,2,0,3,1,3,5,1,2,2,2.0,600.0,224,0,0,0,0,0,0,0,0,8,2008,175000,55.93444710406984,7.319202458767849,20,20,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
232,909275230,60.0,9550,2,7,5,1915,1970,0.0,2,3,1,5,216.0,0.0,540.0,756.0,3,961,756,0,1717,1.0,0.0,1,0,3,1,3,7,1,4,1,3.0,642.0,0,35,272,0,0,0,0,0,0,2,2006,140000,51.92494101851104,7.448333860897476,91,18,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,916403040,42.0,10331,3,7,7,1985,1985,0.0,2,4,1,5,215.0,80.0,970.0,1265.0,3,1240,0,0,1240,0.0,1.0,2,0,3,1,3,6,0,0,1,2.0,528.0,232,0,0,0,0,0,0,0,0,7,2007,174000,55.827701716584244,7.122866658599083,22,20,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
234,528235180,59.0,9587,2,7,5,2005,2005,182.0,3,4,4,6,655.0,0.0,201.0,856.0,4,1166,0,0,1166,1.0,0.0,2,0,2,1,3,5,0,0,3,2.0,400.0,212,0,0,0,0,0,0,0,0,7,2008,190000,57.48897078944831,7.061334366910438,3,13,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,902105060,90.0,9900,3,5,8,1910,2002,0.0,3,3,1,1,0.0,0.0,504.0,504.0,4,764,700,0,1464,0.0,0.0,2,0,3,1,2,7,0,0,0,0.0,0.0,0,0,176,0,0,0,0,0,0,3,2009,129000,50.52774347208561,7.288927694521257,99,3,11,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
236,534425015,90.0,22002,3,6,7,1959,1991,136.0,2,3,2,5,1386.0,0.0,206.0,1592.0,3,1652,0,0,1652,1.0,0.0,1,1,3,1,3,6,1,4,2,2.0,510.0,0,0,0,0,201,0,0,0,0,7,2007,200000,58.48035476425732,7.409741954080923,48,10,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
237,535126010,100.0,13000,3,6,6,1968,1968,576.0,2,4,1,3,448.0,0.0,448.0,896.0,2,1182,960,0,2142,0.0,0.0,2,1,4,1,3,8,1,4,3,1.0,509.0,0,72,0,0,252,0,0,0,0,6,2009,193500,57.839827596577535,7.669495251007694,41,10,11,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
238,534403050,75.0,8250,3,6,7,1964,1964,260.0,2,4,1,3,787.0,0.0,305.0,1092.0,4,1092,0,0,1092,1.0,0.0,1,0,3,1,2,6,0,0,2,2.0,504.0,0,0,0,0,0,0,0,3,0,7,2008,145000,52.53587872492901,6.9957661563048505,44,10,7,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
239,909280070,81.0,8170,2,7,7,1929,1950,270.0,3,3,1,5,526.0,0.0,496.0,1022.0,4,1122,549,0,1671,0.0,0.0,2,0,4,1,2,7,1,4,1,2.0,451.0,0,0,0,0,0,0,0,0,0,2,2006,218000,60.184616548064525,7.421177528595393,77,18,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,905451050,80.0,12048,3,5,6,1952,2002,232.0,2,0,0,0,0.0,0.0,0.0,0.0,3,1488,0,0,1488,0.0,0.0,1,0,3,1,2,7,1,5,2,2.0,569.0,0,189,36,0,348,0,0,0,0,4,2006,135000,51.29927840030091,7.305188215393037,54,4,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,534475160,89.0,10858,3,5,6,1952,1952,150.0,2,3,2,2,40.0,0.0,1404.0,1444.0,4,1624,0,0,1624,1.0,0.0,1,0,2,1,2,6,1,4,2,1.0,240.0,0,40,324,0,0,0,0,3,0,7,2006,146500,52.716415809533466,7.392647520721623,54,10,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
242,528174010,61.0,7577,2,6,5,2005,2006,256.0,3,4,3,5,20.0,0.0,1342.0,1362.0,4,1362,0,0,1362,0.0,0.0,2,0,2,1,3,6,1,4,2,2.0,460.0,192,28,0,0,0,0,0,0,0,6,2007,194700,57.959146815814584,7.216709486709457,2,26,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
243,528488140,62.0,7500,3,7,5,2007,2008,210.0,3,4,1,6,902.0,0.0,316.0,1218.0,4,1218,0,0,1218,1.0,0.0,2,0,2,1,3,6,0,0,3,2.0,462.0,168,168,0,0,0,0,0,0,0,4,2008,230348,61.3001421969598,7.1049654482698426,1,21,12,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
244,903234050,51.0,6120,3,6,5,1923,1950,0.0,2,2,1,5,960.0,0.0,164.0,1124.0,2,1068,0,0,1068,1.0,0.0,1,0,2,1,2,5,1,4,1,1.0,288.0,0,0,128,0,0,0,0,0,0,3,2010,109500,47.841491025589924,6.97354301952014,87,3,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
245,913350030,69.0,23580,2,6,6,1979,1979,0.0,2,4,4,6,776.0,0.0,849.0,1625.0,2,1625,0,0,1625,0.0,1.0,2,0,3,1,1,6,1,3,3,2.0,576.0,136,28,0,0,0,0,0,0,0,9,2006,242500,62.359685223955616,7.393263094763838,27,12,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
246,527190050,44.0,5306,2,7,7,1987,1987,0.0,3,4,1,6,495.0,215.0,354.0,1064.0,3,1064,703,0,1767,1.0,0.0,2,0,2,1,3,5,1,3,2,2.0,504.0,441,35,0,0,0,0,0,0,0,6,2006,239000,62.05821794895753,7.4770384723196965,19,27,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
247,535301150,70.0,8092,3,6,8,1954,2000,176.0,2,3,1,5,824.0,0.0,226.0,1050.0,4,1050,0,0,1050,1.0,0.0,1,0,3,1,3,6,0,0,2,1.0,286.0,0,0,0,0,0,0,0,0,0,6,2006,156000,53.83212612087284,6.956545443151569,52,10,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
248,534277060,77.0,8593,2,4,6,1957,1957,0.0,2,3,1,3,288.0,0.0,619.0,907.0,4,907,0,0,907,0.0,0.0,1,0,3,1,2,5,0,0,1,1.0,352.0,0,0,0,0,0,0,0,0,0,7,2008,109008,47.76973043159074,6.810142450115136,51,10,6,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
249,910206010,64.0,11067,3,2,4,1939,1950,0.0,2,0,0,0,0.0,0.0,0.0,0.0,4,640,0,205,845,0.0,0.0,1,0,1,1,2,4,0,0,1,1.0,256.0,48,0,0,0,0,0,0,0,0,3,2007,68104,40.837348857729125,6.739336627357174,68,1,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,528363020,78.2,11929,2,8,7,1995,1995,466.0,3,4,3,1,0.0,0.0,1242.0,1242.0,4,1251,1250,0,2501,0.0,0.0,2,1,4,1,3,9,1,3,2,3.0,751.0,192,87,0,0,0,0,0,0,0,6,2008,290000,66.1910594802623,7.824445930877619,13,25,11,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
